OlpyplEJ_c_hFxyand_Wxw,"['Szechuan', 'Asian Fusion', 'Chinese', 'Restaurants']"
AvC6wcZ_BJFqLP3KtnU1Yw,"['Chinese', 'Restaurants']"
Fb3Pl0PO_ojEyChkM_SApA,"['Sandwiches', 'Restaurants']"
WxLMUX59m6sSszVNLnHDEw,"['Buffets', 'Chinese', 'Restaurants']"
WdpPGvnZ27jrSTXpYgSsDA,"['Caribbean', 'Restaurants']"
KJWSQr7EWjCCjC6-PF66AQ,['Restaurants']
tfYwDvXmBU-oBbuxujSnOA,"['Food', 'Arts & Entertainment', 'Wineries', 'Sandwiches', 'Restaurants']"
x61vJuUsaal-OU4Yy5jfew,"['Comfort Food', 'Gluten-Free', 'Restaurants']"
AhtFMpvKSD__VAow6k_QFA,"['Barbeque', 'Restaurants']"
YL_EiYALmGUd1lm5HZgL3w,"['Mexican', 'Restaurants']"
yGaCgrXWqfKTBFA1a4lzOA,"['Fast Food', 'Chinese', 'Restaurants']"
y2FMWeHfbxQADvcdV2ja2w,"['Breakfast & Brunch', 'American (New)', 'Southern', 'Restaurants']"
Sx5wIQReufLKwlb-cSQ8JQ,"['Vegetarian', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
uhiJAzv7JVk_IIzPKXH-YQ,"['American (Traditional)', 'American (New)', 'Restaurants']"
tueAHjfOBOj63_0-8G9qKg,"['Sandwiches', 'Restaurants']"
oc0rCahXOaJeHLzzDdSfyA,['Restaurants']
NWYSMwJWPhOhIp8O3VkszQ,"['Breakfast & Brunch', 'Restaurants']"
VBwpw0cRtN9xSQOlKYerhg,"['Fast Food', 'Sandwiches', 'Restaurants']"
H6hZpRCtKUnJumbzhrko0Q,"['Fast Food', 'Restaurants']"
zS5eg7BuZ6iQyGEu5ETpag,"['Mexican', 'Tex-Mex', 'Restaurants']"
wndLfeIcNttkK9jHpF6fsg,"['Bars', 'British', 'Pubs', 'Nightlife', 'Gastropubs', 'Restaurants']"
hhNlQWaKqGbMPoeZHoL-IQ,"['Mexican', 'Tex-Mex', 'Restaurants']"
0ANCSsUU-kJijIe335ITpw,"['Restaurants', 'Italian']"
U_EOMkAZp3-dqz2CdfB2AQ,"['Burgers', 'Fast Food', 'Restaurants']"
gMjE9BrDrp78S1PrXK77fA,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']"
FCnN5HnV63OPnxl9ga-YKg,"['Gastropubs', 'American (New)', 'Gluten-Free', 'Restaurants']"
Dra-diHsNo-c-LzOpIwY8g,"['Food', 'Grocery', 'Cafes', 'Restaurants']"
-z4ZQz024z8FC2s01grh1g,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
OEQMqI-duBA1gbBFzi7BPw,"['Burgers', 'American (Traditional)', 'Restaurants']"
i2FTNyZ0BHgTF8vcM4ypjg,"['Taiwanese', 'Chinese', 'Restaurants']"
O24JqSyuDtNr1AFQDzWnWA,"['Indian', 'Vegetarian', 'Pakistani', 'Restaurants']"
Ec6g1-_FVSrkrkdPz9sMGw,"['Fast Food', 'Sandwiches', 'Restaurants']"
u-07ewA9QDWiO_EvD0BAfw,"['Food', 'Desserts', 'American (Traditional)', 'Restaurants']"
-vrZSpMYKpkahxaZcVGrbA,"['Sandwiches', 'Restaurants']"
-LHHCgIUZy49sUU4j03T2w,"['Mexican', 'Tex-Mex', 'Restaurants']"
zMN8UGd1zDEreT58OCdnyg,"['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
VJEeG4WT3-jc3CT-WtZ9RQ,"['Latin American', 'Restaurants']"
5oJS7bJ8Jz3sYUBjmkR-7w,"['Bars', 'Burgers', 'Nightlife', 'Poutineries', 'Sports Bars', 'Restaurants']"
nE-qMmKkYEuT0onFTLDFtg,"['Buffets', 'Chinese', 'Restaurants']"
qylwlQOVkj-Dwqr5n2Fd9A,"['Mexican', 'Restaurants']"
RKI9xvPSuI6mWXMjfdnjXw,"['Chinese', 'Restaurants']"
M64kwBY4TpEcWZEntCjFeA,"['American (New)', 'Mexican', 'Salvadoran', 'Latin American', 'Restaurants']"
Z9i5zrG_JN5fvKhNxQlQ0A,"['Seafood', 'Italian', 'Restaurants']"
kVF0n523kCq--kAgAxlWLA,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
-yxfBYGB6SEqszmxJxd97A,"['Bars', 'Restaurants', 'Wine Bars', 'Nightlife', 'American (New)', 'Italian']"
WFgrLt6BAgKPpZ8f3E3oBA,"['Burgers', 'Pizza', 'Chicken Wings', 'Restaurants']"
KFsGDCz4ZO2Dwn8ak0aAqg,"['Himalayan/Nepalese', 'Restaurants']"
eOez_0zPIQMi4sGeoT7Uxg,"['Delis', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
vA9dAPd9fQt_3HqZylKfVA,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
tdfJIAwKe0vyhyX0pKLxCg,"['Vietnamese', 'Restaurants']"
Y_ZQSydkAzVcRmgcK5uthg,"['Sandwiches', 'Restaurants']"
6E2mv2pzea74sXCh0yz_oA,"['Breakfast & Brunch', 'American (New)', 'Sandwiches', 'Restaurants']"
nqpUjsD-nUIQCrr15B9W-g,"['Fast Food', 'Chicken Wings', 'Restaurants']"
xnkDGFT152FG5Z1N_r_4Pw,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
3hABcvH_N883tCvZE0GY9Q,"['Burgers', 'Restaurants']"
kw2iivTM1os1Y2zKmkorjQ,"['Mexican', 'Restaurants']"
1nYhyiluPnAGssHin3dU1g,"['Portuguese', 'Barbeque', 'Restaurants']"
a2jSTkUdEffGP1QWpYGJUQ,"['Restaurants', 'Italian']"
m892tIZECgluvVNsfcXjfQ,"['Wine Bars', 'Bars', 'Steakhouses', 'Nightlife', 'Restaurants']"
dh1zBLeeN61VEemOEkbYQQ,"['Burgers', 'Restaurants']"
7ELa0-tY-4ZS33p3BlS3Zg,"['Chinese', 'Restaurants']"
E7nk0lC317pGxMX56gvaVQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
FqVf9SmUPHk6Do36XoKLAg,"['Steakhouses', 'Restaurants']"
2zcGwt0ApFMZhD2TH_voGw,"['Delis', 'Cafes', 'Restaurants']"
nl2aIS8ifZtut6qL3mWk4A,"['Food Stands', 'Restaurants']"
7F_4KUrfw-9j-uNK4FhR6Q,"['Cafes', 'Restaurants']"
-QMaaz6TS5DGuxyMg8kxQg,"['Bars', 'Restaurants', 'American (Traditional)', 'Karaoke', 'Nightlife']"
zTCCbg7mGslxACL5KlAPIQ,"['Buffets', 'Restaurants']"
77Rg1GQNlgV-xcVU6tfzdg,"['Fast Food', 'Southern', 'Restaurants']"
STZN6ywxGPBjwkkRxjUIVg,"['Malaysian', 'Restaurants']"
X453V4J1EayCam-DU9d4LQ,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
iV1kyI7WK9ASBDFDPIUygw,"['Burgers', 'Diners', 'Restaurants']"
VlXMRqJ1WozBrXbvXmXHGQ,"['Asian Fusion', 'Restaurants']"
bY3DZERDCvEb066dUocfdA,"['Pizza', 'Restaurants']"
2riuRJvaVmZHwsSpKrMvaA,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
RQa8gujKuc89j_pHtO42fw,"['Pizza', 'Restaurants']"
dkdjUOcrm4iY-lDTgemIvw,"['Mexican', 'Restaurants']"
OsNORlL36i6ucMO9EEhNoA,"['Restaurants', 'Italian']"
PNThcRNEFI3azvfhvhd_KA,"['Burgers', 'American (New)', 'Restaurants']"
ayvalHAS3S1elCbYR-Qfjw,"['Japanese', 'Restaurants']"
a3HmtiW3WzUvKxWy9Fezkg,"['French', 'Restaurants']"
VS5fjHl3mtfaaOHI74UoYw,"['Steakhouses', 'Sushi Bars', 'Japanese', 'Restaurants']"
IB9lWC8oynRP_glTWIscaA,"['Pizza', 'Restaurants']"
DScAYRPPKaqt1NBkCbibHg,"['Fast Food', 'Mexican', 'Restaurants']"
aqD66Sve2mE4cq021LWQmA,"['Kosher', 'American (Traditional)', 'Chinese', 'Restaurants']"
RYNuWml56IY9woKqyLarnQ,"['Japanese', 'Restaurants']"
w4gafqTSIkBjqPufGEEh6Q,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
Hd9PyzTEA6w7s6Nw1oYprA,"['Caribbean', 'Restaurants']"
rx66e_mvQG1O17HciXVK5w,"['Fast Food', 'British', 'Restaurants']"
wUDYfHKBlvFDfwOO2NeHeA,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
M06KMsoLIAAV3ueKh3lkew,"['Sandwiches', 'Restaurants']"
_PuhheIPgmDCBJe1nhpKTg,"['Food', 'Desserts', 'Breakfast & Brunch', 'Restaurants', 'Italian']"
9HpTTSPwuh_lp2dCLiGswg,"['Hot Pot', 'Mongolian', 'Chinese', 'Restaurants']"
shwDnhZS6pvQZXaN903XgQ,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']"
LEO9b289aqCCK38zvIo8ow,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian']"
pTzEoDavfkGYEtYSWKE6bQ,"['Breakfast & Brunch', 'Restaurants']"
cFpc6oLcO08mWJHCRE6S-A,"['Burgers', 'Restaurants']"
-UuLQM5ZZYv7lpfUhwvbrg,"['Thai', 'Restaurants']"
kcE6bYMX2zeWShBFaa1Heg,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
ucNCtUDrAF3rf6rYNdIEpg,"['Wine Bars', 'Bars', 'Nightlife', 'French', 'Restaurants']"
hr1mrZZCSEErFj-xKW0YQA,"['Food', 'Desserts', 'Bakeries', 'Chinese', 'Restaurants']"
72ngj2ky908bsW9Ae40R0A,"['Bars', 'Asian Fusion', 'Nightlife', 'Restaurants']"
0jETMJNxaeKAlE_Ts0lruQ,"['Pizza', 'Restaurants']"
i4X_iu_29PkhL2zsIRpueQ,"['Mexican', 'Restaurants']"
nukg1Rk89Y2slg5n8r7hOQ,"['Bars', 'Restaurants', 'Nightlife', 'American (New)', 'Sports Bars', 'Sandwiches']"
j6i40RsnML5H7PfDvn312g,"['Breakfast & Brunch', 'Restaurants']"
si8CU5aavaqWeQ-HPCyB5A,"['Thai', 'Vietnamese', 'Chinese', 'Restaurants']"
WeVt1hG45GasZqOkVOXwjg,"['American (New)', 'Restaurants']"
TC-uA4FLhphfRwR1O-9y3A,"['Gluten-Free', 'Cafes', 'Vegan', 'Restaurants']"
BfnwW7f18N4J0MD-bnh1zQ,"['Pizza', 'Restaurants']"
clSpEAO18RCH2n7PQMwN2A,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']"
8wMtmsSxfpeTm9jhKo2J1w,"['Latin American', 'Salvadoran', 'Restaurants']"
qlPZ2nEcIrrA58tIXs3RKg,"['Breakfast & Brunch', 'Restaurants']"
zgwuLVCLutR6tVv-nHIhzQ,"['Food', 'Coffee & Tea', 'French', 'Restaurants']"
M6gs2YVjSGMcKy-79CtcSw,"['Delis', 'Restaurants']"
ruFluLdF40wuWG29uUt38Q,"['Soul Food', 'Restaurants']"
_I-hcsM-TFQkBgSjpk7JLQ,"['Cafes', 'Restaurants']"
_qEeF5FDUe3y3uU9NK_kCg,"['Sandwiches', 'Restaurants']"
DmO9vsVgGwwu7QdZPoi6xA,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
c0Jxvv5A6qcdzq_M59pHaA,"['Breakfast & Brunch', 'Diners', 'Restaurants']"
BfiU8hGgUpNNm7t-ljnwmw,"['Chinese', 'Restaurants']"
j70ROF6rKpipGUiaYzrnRA,"['Hawaiian', 'Restaurants']"
OI9IKxqIRoPbHq0F5zz6kw,"['Canadian (New)', 'Restaurants']"
nS1gJ4PEilqUQ9RnX-bFFw,"['Vietnamese', 'Restaurants']"
NJK4GW2pjvmvAPQ_OXMHQw,"['Middle Eastern', 'Lebanese', 'Mediterranean', 'Arabian', 'Restaurants']"
mGoHakt3WsXA-dVC-9g33g,"['Bars', 'American (New)', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
M1e5_829KA-3IiZ3Jje1-Q,"['Fast Food', 'Sandwiches', 'Restaurants']"
6SWknDhTfrw3NyywMCyZJg,"['Fast Food', 'Mexican', 'Restaurants']"
04HakCR6gEeRYNAoKxkppQ,"['Mexican', 'Restaurants']"
h83afVKqwBlA-zOu_vdtEw,"['Food', 'Desserts', 'Tapas Bars', 'Japanese', 'Restaurants']"
6WbvAT9Il4Fi9egO4F2M5g,"['Italian', 'Pizza', 'Restaurants']"
SdFvvjkdU_U-yD6cK6-ktA,"['Greek', 'American (Traditional)', 'Restaurants']"
IoHpWh3_DNnjHyx6uX1lEA,"['Sushi Bars', 'Japanese', 'Restaurants']"
WHmBPwFdMEO5x892cWkn-g,"['American (Traditional)', 'Restaurants']"
ykKMtBAL7oNWQ-BNeqnfsw,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
Y-PnvV-q4HYLIy19ubVmXQ,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']"
cvhsdSDaWPjLVnTThQkx8g,"['Mexican', 'Restaurants']"
VKNH0yrFpSsaa1mf-V9gog,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
xHASo-BLbl4OtTxMh3Kc3Q,"['Chicken Wings', 'Restaurants', 'Pizza', 'Italian']"
pj0vl4DIlDCChe80Df40Yw,"['Chinese', 'Restaurants']"
bMygiwZWA_UzCUCw6C11Iw,"['Burgers', 'Fast Food', 'Restaurants']"
FZaS-3nwO_PJs7xHBAio8Q,"['Latin American', 'Salvadoran', 'Restaurants']"
rI_EclfOF4FVBT-mlZQxGg,"['Chinese', 'Restaurants']"
64HmJyT8J5KGpT8tBhh3jQ,"['Soup', 'Pizza', 'Sandwiches', 'Restaurants']"
TIMVBBY3ja46KH-z-EpvUg,"['Mexican', 'Restaurants']"
ky_0S-PRZ3jldfFgzBDmsg,"['Mexican', 'Restaurants']"
YIk6GrvfDpl1LDBMeiTL-w,"['Sandwiches', 'Restaurants']"
c5awK9N87I8DiEvVrNDEMg,"['Greek', 'Mediterranean', 'Restaurants']"
dfRm7X6BkStBUbfLtuvSqw,"['Pizza', 'Restaurants']"
koZpZ_-1JOMZYru31MgIcQ,"['Sandwiches', 'Restaurants']"
rgyvl8tNVAony634_9vFdQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
bCRrLdBLel3y73tA8w6C3Q,"['Chinese', 'Restaurants']"
rPQsep_POg0YATvt-6MEfg,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
rhOC6FyEpPuZxm563uwLzQ,"['Mexican', 'Restaurants']"
saopjBTvw8iVKmfJe-Y3fA,"['German', 'Nightlife', 'Restaurants']"
DtFfUpwTeNkRW1dTVySavg,"['Burgers', 'Fast Food', 'Restaurants']"
B-WxQYb3A9SKyGm2aqk9tg,"['Chinese', 'Restaurants']"
PSDVu_477MZ1ZvbEl5z3Ng,"['Mexican', 'Restaurants']"
vEeiIvhzz29rO-6EPFqkjQ,"['American (New)', 'Restaurants']"
-nVb-85KJk5G14cON3gM6w,"['Food', 'Barbeque', 'Food Trucks', 'Restaurants']"
_sYVQM-EIWrwgyi-xKVDVg,"['Fast Food', 'Chicken Wings', 'Restaurants']"
99WYCuBEsO7OUCDWbbrrew,"['Fast Food', 'Sandwiches', 'Restaurants']"
2E3RwtfFDrxk5qEezocP4A,"['American (Traditional)', 'Steakhouses', 'Barbeque', 'Restaurants']"
2atLDbC-U_UupPqpz2qYDQ,"['Bars', 'Latin American', 'Mexican', 'Nightlife', 'Restaurants']"
TLtDStferUQ5HexWy2YXrQ,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
d7b78XiwyCApbKbWkuCGuw,"['American (Traditional)', 'Chicken Wings', 'Restaurants']"
tpJjVxyor9OOQfYgvAtdRA,"['Vietnamese', 'Restaurants']"
xXJ_ZUiTGdT6T3PpnaKxTg,"['Sushi Bars', 'Japanese', 'Restaurants']"
8scS8PCfNELGm_0BENAEqQ,"['Cafes', 'Restaurants']"
s_xc9-ecaF_RQH9-l-aD0A,"['Bakeries', 'Food', 'Vegan', 'Restaurants']"
qYhIIWxvLQWghKQMv6m5Dg,"['Burgers', 'Fast Food', 'Restaurants']"
bdGLua8IsX1YxRLqtDLixA,"['Mexican', 'Restaurants']"
78H9p2AzeUmLnQsDXYMQpA,"['Chinese', 'Restaurants']"
UedVu1tCV_Q3twZZtwtl8Q,"['Fast Food', 'Chicken Wings', 'Restaurants']"
9VZ_imQjvgtpt3k6W6AQ_A,"['Sushi Bars', 'Restaurants']"
6o69cr9TTJystnifOvAADg,"['Active Life', 'American (Traditional)', 'Golf', 'Restaurants']"
wQpuiK5Gg0G205Hneu4q0w,"['Diners', 'Restaurants']"
lAASpFgaqdSqto5W-M5hug,"['Caribbean', 'Restaurants']"
JuXaren3zY2n15eINTR3jA,"['Italian', 'Pizza', 'Restaurants']"
MjHJ9VOUywUWtO5uV4RnZw,"['American (Traditional)', 'Restaurants']"
fhEmHlptgl_hZ9GkcR4x4w,"['Tex-Mex', 'Restaurants']"
EnTfcULMZms42b4JzpqpNw,"['Pizza', 'Restaurants']"
3OPWaOkumRzSdWGsbMgrEA,"['Pizza', 'Restaurants']"
H7tw19v9LaUtfqMCECfIzA,"['Burgers', 'Fast Food', 'Restaurants']"
wKNLuYhs_5hVNm8rMUBWKw,"['Food', 'Ramen', 'Japanese', 'Food Trucks', 'Restaurants']"
Q6fRvSL0geVRpHuU_eEzpg,"['Fast Food', 'Restaurants']"
vriLsEHju-MCnNlkbjCUMA,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
W_STH29iZVm2FvYZwjPt0A,"['Fast Food', 'Restaurants']"
zPn8vsgC8ivGc52PphAuZg,"['Burgers', 'Fast Food', 'Restaurants']"
EOQj-h56az84rb7UV37qTA,"['Food', 'Desserts', 'Delis', 'Convenience Stores', 'Restaurants']"
Yq8LyP_jRxsoHhGPHr0ZUw,"['Persian/Iranian', 'Restaurants']"
dfgENBCAfScTV-iA7sEDmA,"['Soup', 'Breakfast & Brunch', 'Diners', 'Restaurants']"
H2DbpsEvor9kTf1-8OEwAA,"['Sandwiches', 'Restaurants']"
QEytIMqL_i4VETkP_kqePQ,"['Fast Food', 'Restaurants']"
W-Wl0bCoetWp4f98DJ7iiA,"['Thai', 'Vietnamese', 'Chinese', 'Restaurants']"
qemCNgjeYGcFsRwxW9x4xw,"['Italian', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']"
OlsavX2ATv2RIkiFCm9eww,"['Bars', 'Cafes', 'Nightlife', 'Restaurants']"
vLMFwcFfA2JyFVMDrcFo1g,"['Korean', 'Barbeque', 'Restaurants']"
JnpRIq3e3C8NxhmTLQNd0A,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']"
ykxf0XiJt-d76dBwfO_yew,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
4eFIVmbeCvJGCrhzmd-VYA,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
WtCU8CbrgpNfkFzaocG6bg,"['Restaurants', 'Italian']"
8kunNClZ1AD0Rj5bDiFdrQ,"['Delis', 'Sandwiches', 'Salad', 'Restaurants']"
1Q1hrAxT2X3lgxDLBOLEQA,"['Sushi Bars', 'Japanese', 'Restaurants']"
OLfw0Qw4FXO0MvdG5IhQPg,"['Pizza', 'Restaurants']"
PPBDNpDQvakdOL5KhZGOGA,"['American (Traditional)', 'Restaurants']"
9JKVk6NaZ7VQjQRvek7lvg,"['Vietnamese', 'Restaurants']"
WxpCYziMlEy8mrEa_VcB1w,"['Mexican', 'Restaurants']"
SMj1ftwAchnNfGle-IuNqQ,"['Pizza', 'Restaurants']"
gF5zLXzjQ0hqli5Xn3Pccw,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
HbLdXagXSfdY6KhVOWqaAQ,"['Fast Food', 'Mexican', 'Restaurants']"
paRIH2jg7vcbu29CXfKzpQ,"['Pizza', 'Restaurants']"
Jo0HvX-m5xSoW8owTKuqZQ,"['Food Stands', 'Restaurants']"
lSS9k3Fbs8E8qEVTy4-d5w,"['Pizza', 'Restaurants']"
KThAZ2gDjz02l1ZpTADe4g,"['American (Traditional)', 'Restaurants']"
BYWWUUi-MkbSxgvIKPKH2A,"['Bakeries', 'Food', 'Breakfast & Brunch', 'French', 'Restaurants']"
TNKr6FelsEqOHnatOgWhog,"['Burgers', 'Fast Food', 'Restaurants']"
r-a-Cn9hxdEnYTtVTB5bMQ,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
Mgdg96b0McfwP4_WZTQeqg,"['Sandwiches', 'Chicken Wings', 'Salad', 'Restaurants']"
CdZKeUZtCjqV0ni2NeFlgA,"['German', 'Restaurants']"
sb4wU69LkCtC6Axqcd34WQ,"['Vegetarian', 'Mexican', 'Restaurants']"
Uf28CZlPhxNH-XL0BO1EmQ,"['Indian', 'Restaurants']"
NL1HOTSRqNFR4U8qHZthAA,"['Delis', 'Restaurants']"
fF0jjxj3a1RrTnZg0bWu9g,"['Vietnamese', 'Restaurants']"
9b0y3HVHPWFnobKyMFFoCg,"['Live/Raw Food', 'Vegan', 'Restaurants']"
vSf0pqvaLp5sVSjJPeOqqQ,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Nightlife', 'Gastropubs', 'Restaurants']"
EszEYUwjB8wrO_jkLRXPvQ,"['Restaurants', 'Italian']"
GWHU97SS-O8yUvFvANjHaQ,"['Breakfast & Brunch', 'Restaurants']"
vgxdicBGi7hej6_zZKRZ8A,"['Barbeque', 'Restaurants']"
jpQoe7-1JgXMLojwIp1kDg,"['Pizza', 'Restaurants']"
kTrg34jUmr40IOseNUfjfA,"['Mexican', 'Restaurants']"
KNIw6kwf8LZkrS1lEnaLiw,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']"
oMEwxzRcfSuO1jekYNljSw,"['Seafood', 'American (Traditional)', 'Restaurants']"
_k-f7k30E6Y8bd9kGKAuvA,"['Burgers', 'Fast Food', 'Restaurants']"
mTZTzI9ECnBiQGkjFwWmLw,"['Sushi Bars', 'Japanese', 'Restaurants']"
7NN40EKNb_KaqemxxSH8Wg,"['Burgers', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
ksMGDW0FbPCX3tXXZ2_onA,"['Bars', 'Mexican', 'Cocktail Bars', 'Nightlife', 'Sports Bars', 'Restaurants']"
njlYTnFbCDsfQGFHE1bSZw,"['Thai', 'Restaurants']"
wKTGb4sEhhTdUp8VsuY2Bw,"['Bakeries', 'Food', 'Cafes', 'French', 'Restaurants']"
GW035CmvS6GPr4cc9HZY7Q,"['American (Traditional)', 'Hawaiian', 'Restaurants']"
gxzQREksFyznP8C4SD8bgg,"['American (Traditional)', 'Restaurants']"
dylp6k9_Du-oojW5lVNwyA,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
u4VC83SV8TFemdXcQHp-ng,"['Cafes', 'Restaurants']"
yvd3w1h4PnLV6DaVx91cWg,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
Xhg93cMdemu5pAMkDoEdtQ,"['Food', 'Desserts', 'American (Traditional)', 'Restaurants']"
s9XNBJAZ3ZcNW5u8BRZXuw,"['Bars', 'New Mexican Cuisine', 'Nightlife', 'Restaurants']"
4vNJBpBspRQH12_wgvPsRg,"['Indian', 'Restaurants']"
n9Zl-seyPTcwC1r769oR6Q,"['Greek', 'Mediterranean', 'Salad', 'Restaurants']"
VaifVDDzuIJ6-REs65rFOw,"['Lebanese', 'Middle Eastern', 'Restaurants']"
qVoWe3nVVkg5KSOmQpntIw,"['Italian', 'Pizza', 'Restaurants']"
XtL9qYh-HKJw0ctVqo17FQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
EppRsj7YUChmu9rXb38LKg,"['Soul Food', 'Barbeque', 'Restaurants']"
6vCsNJe7Eutr9TsOdrWfbA,"['Fast Food', 'Sandwiches', 'Restaurants']"
4Zu4QUdbM2mIdBRZmbf5Gg,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
cXx-fHY11Se8rFHkkUeaUg,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
GBpMOaHjBeL6WpjmkRN34A,"['Hot Dogs', 'Fast Food', 'Restaurants']"
50hOEQ2OutvIxrMjNml5bA,"['Mediterranean', 'Persian/Iranian', 'Middle Eastern', 'Restaurants']"
SLQAYnOvnqsociD21KQOrw,"['Greek', 'American (New)', 'Mediterranean', 'Restaurants']"
4sxLJ-m3rhjnSSIEC_vqQQ,"['Sandwiches', 'Restaurants']"
kZ7iDjUCfOuOAdQ4qu90nQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
ZEdaJ8mcMpPiFWgDuSPqeA,"['Food', 'Bakeries', 'Coffee & Tea', 'Vegan', 'Restaurants']"
ZeM9AsrVDri_n149dklCXA,"['Pizza', 'Restaurants']"
BM5cyCVnB8E0ZQu50zYA6g,"['Pizza', 'Restaurants']"
xUnM3aQI3BIw_zNU8cBgEA,"['American (New)', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']"
qd1ajiZRCwqEQJqCgoN1wg,"['Breakfast & Brunch', 'American (New)', 'Sandwiches', 'Restaurants']"
W4nOms707NPHX62Sl_HKoA,"['Pizza', 'Halal', 'Restaurants']"
AwtERT_T-Ejv8Nqmmv31Zw,"['Fast Food', 'Sandwiches', 'Restaurants']"
wIhkHMYjsN-rUpk-qQkG2w,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
Q777p0iKcL-3k1171OW1TA,"['Fast Food', 'Mexican', 'Restaurants']"
MQYZVDPR8rCWuw7TFrVQDw,"['Breakfast & Brunch', 'American (New)', 'Restaurants']"
_wC3d_dqWIk_LJg4pgdEiw,"['Breakfast & Brunch', 'Mexican', 'Diners', 'Restaurants']"
nJwzIiboAN8TFrIJUzakuQ,"['Restaurants', 'Pizza', 'Italian']"
7FgscZd923xpHoiVguJOIg,"['American (New)', 'Restaurants']"
xfZhTtsYzY95B4IG0FHXSA,"['Food', 'Live/Raw Food', 'Juice Bars & Smoothies', 'Vegan', 'Restaurants']"
is-olmqaSZ0KCoe-_ftW5w,"['Active Life', 'American (Traditional)', 'Golf', 'Restaurants']"
1W6phRxJS6P2D-LukvViGg,"['Fast Food', 'Sandwiches', 'Restaurants']"
hirdy05tySe1_S8kSi4MzA,"['Sushi Bars', 'Restaurants']"
oZnDl9u2CImtvvKrc3KmPw,"['Mexican', 'Restaurants']"
-E6bkW2Hv92y7dzbQ8FjhA,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
6NoLKNDEvmeKACCpkKJgkA,"['Modern European', 'Food', 'Canadian (New)', 'Restaurants']"
fdK61p5slxipkWMF7FLifw,"['British', 'Restaurants']"
XL2vnK5Hg5yZjl-v27KybQ,"['Pizza', 'Restaurants']"
rO3saNBRU2Pg16RyfEP6-g,"['Cafes', 'Mexican', 'Restaurants']"
mTMdXpjRi1tCJE272PHrHQ,"['Indian', 'Restaurants']"
ctqKknbWggtDnO2tVbfINQ,"['Food', 'Grocery', 'Mexican', 'Restaurants']"
HpurSgjX4t8rrhFmaRfG8A,"['Food', 'Coffee & Tea', 'Fast Food', 'Restaurants']"
H_v6RNdguzFiINUKkMWvZA,"['Vegetarian', 'Sandwiches', 'Salad', 'Restaurants']"
kaKcAIlXn9l89pT2evMr4Q,"['Italian', 'Pizza', 'Restaurants']"
WrO0jrWA4Dd9jHbvWlYmwQ,"['Sushi Bars', 'Restaurants']"
